Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
what,398.6625,399.1625,0.2396800000000212,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,30,0,what will you gaining me will your,398.6625,401.31976,0.0,7,398.65905
will,399.3816,399.54138,0.719099999999969,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,30,0,what will you gaining me will your,398.6625,401.31976,0.0,7,398.65905
you,399.54138,399.78107,0.159780000000012,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,30,0,what will you gaining me will your,398.6625,401.31976,0.0,7,398.65905
gaining,399.78107,399.9409,0.2396899999999959,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,30,0,what will you gaining me will your,398.6625,401.31976,0.0,7,398.65905
me,399.9409,400.10068,0.1598299999999994,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,30,1,what will you gaining me will your,398.6625,401.31976,0.0,7,398.65905
will,400.58005,400.81976,0.6391500000000292,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,30,0,what will you gaining me will your,398.6625,401.31976,0.0,7,398.65905
your,400.81976,401.31976,0.2397099999999454,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,30,0,what will you gaining me will your,398.6625,401.31976,0.0,7,398.65905
so,401.85358,402.17337,3.4378399999999942,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,31,0,so first two hundred seventy five thousand,401.85358,404.6518,0.25,7,403.094425
see,401.85843,402.35843,1.0386700000000246,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,1,31,1,see some domain i,401.85843,404.33527,0.0,4,401.589095
first,402.17337,402.49316,0.3197899999999549,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,1,31,1,so first two hundred seventy five thousand,401.85358,404.6518,0.25,7,403.094425
some,402.41772,402.91772,0.5592899999999759,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,1,31,1,see some domain i,401.85843,404.33527,0.0,4,401.589095
two,402.8929,403.13275,0.7195300000000202,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,1,31,1,so first two hundred seventy five thousand,401.85358,404.6518,0.25,7,403.094425
hundred,403.13275,403.45255,0.2398499999999899,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,31,1,so first two hundred seventy five thousand,401.85358,404.6518,0.25,7,403.094425
domain,403.3765,403.8765,0.958780000000047,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,1,31,1,see some domain i,401.85843,404.33527,0.0,4,401.589095
seventy,403.45255,403.8523,0.3197999999999865,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,1,31,1,so first two hundred seventy five thousand,401.85358,404.6518,0.25,7,403.094425
five,403.8523,404.1721,0.39975000000004,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,31,1,so first two hundred seventy five thousand,401.85358,404.6518,0.25,7,403.094425
thousand,404.1721,404.6518,0.3197999999999865,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,31,1,so first two hundred seventy five thousand,401.85358,404.6518,0.25,7,403.094425
i,404.17548,404.33527,0.7989799999999718,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,1,31,1,see some domain i,401.85843,404.33527,0.0,4,401.589095
can,404.33527,404.57495,0.1597899999999867,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,32,0,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
so,418.94116,419.18018,14.605890000000043,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,32,0,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
will,419.18018,419.3395,0.2390199999999822,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,32,0,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
they,419.3395,419.65817,0.1593199999999797,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,32,0,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
me,419.65817,419.97684,0.3186699999999973,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,32,1,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
two,419.97684,420.21582,0.3186699999999973,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,32,0,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
hundred,420.21582,420.71582,0.2389800000000264,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,32,0,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
yeah,420.73877,420.89853,16.566669999999988,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,1,0,32,0,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
is,420.85315,421.35315,0.6373300000000199,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,1,32,1,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
so,421.1382,421.2181,0.3994299999999953,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,1,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
like,421.2181,421.3779,0.0799000000000091,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
if,421.3779,421.61755,0.1598000000000183,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
we,421.61755,421.77734,0.2396499999999832,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
seven,421.7295,422.2295,0.8763499999999453,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,1,32,1,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
pay,421.77734,421.93713,0.1597899999999867,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,1,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
for,421.93713,422.09692,0.1597900000000436,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
your,422.09692,422.33658,0.1597899999999867,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
five,422.28717,422.78717,0.5576700000000301,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,1,32,1,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
sa,422.33658,422.49637,0.2396600000000148,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,1,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
tobacco,422.49637,422.99637,0.1597899999999867,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
thousand,423.01987,423.51987,0.7327000000000226,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,32,1,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
for,423.37518,423.61484,0.8788099999999872,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,1,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
six,423.61484,423.85452,0.2396600000000148,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
at,423.7394,424.2394,0.7195299999999634,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,1,32,1,can so will they me two hundred is seven five thousand at,404.33527,424.2394,0.0,12,404.49353499999995
months,423.85452,424.17407,0.2396799999999643,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,1,32,1,yeah so like if we pay for your sa tobacco for six months,420.73877,424.17407,0.0,13,422.489085
six,425.01855,425.25842,1.2791500000000156,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,33,0,six months four seventy ride,425.01855,426.93732,0.0,5,424.59631
months,425.25842,425.75842,0.2398699999999962,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,33,1,six months four seventy ride,425.01855,426.93732,0.0,5,424.59631
four,425.81805,426.0579,0.5596300000000269,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,33,1,six months four seventy ride,425.01855,426.93732,0.0,5,424.59631
seventy,426.0579,426.53757,0.2398499999999899,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,33,1,six months four seventy ride,425.01855,426.93732,0.0,5,424.59631
ride,426.7774,426.93732,0.7194999999999823,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,33,1,six months four seventy ride,425.01855,426.93732,0.0,5,424.59631
also,426.8105,427.13007,2.955980000000011,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,1,33,1,also,426.8105,427.13007,0.0,1,426.87391
so,427.28986,427.7692,0.4793599999999856,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,34,0,so additional sixty thousand,427.28986,429.4469,0.0,4,427.209965
additional,427.7692,428.2692,0.479340000000036,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,34,0,so additional sixty thousand,427.28986,429.4469,0.0,4,427.209965
sixty,428.648,429.04745,0.8788000000000125,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,34,0,so additional sixty thousand,427.28986,429.4469,0.0,4,427.209965
thousand,429.04745,429.4469,0.3994500000000016,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,34,0,so additional sixty thousand,427.28986,429.4469,0.0,4,427.209965
okay,431.49432,431.99432,4.716920000000016,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,35,0,okay i think that's that's the good for,431.49432,436.45108,0.6,8,430.47061
i,433.41306,433.57297,1.918739999999957,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,35,0,okay i think that's that's the good for,431.49432,436.45108,0.6,8,430.47061
think,433.57297,434.05264,0.1599100000000248,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,35,0,okay i think that's that's the good for,431.49432,436.45108,0.6,8,430.47061
that's,434.05264,434.55264,0.4796699999999987,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,35,0,okay i think that's that's the good for,431.49432,436.45108,0.6,8,430.47061
that's,435.4917,435.6516,1.4390599999999836,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,35,0,okay i think that's that's the good for,431.49432,436.45108,0.6,8,430.47061
the,435.6516,435.8115,0.1598999999999932,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,35,0,okay i think that's that's the good for,431.49432,436.45108,0.6,8,430.47061
good,435.8115,436.21124,0.1599000000000501,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,35,0,okay i think that's that's the good for,431.49432,436.45108,0.6,8,430.47061
for,436.21124,436.45108,0.3997399999999516,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,35,0,okay i think that's that's the good for,431.49432,436.45108,0.6,8,430.47061
mh,437.615,438.095,8.567549999999983,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,36,0,mh yes okay,437.615,451.87,0.5,3,437.03304
yes,441.615,441.855,4.0,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,36,0,mh yes okay,437.615,451.87,0.5,3,437.03304
okay,451.71,451.87,10.09499999999997,0,1,1716396830476-94efdc3a-3f86-41c3-bf7a-fb60f737a28a-cam-audio-1716396831425,B,0,0,36,0,mh yes okay,437.615,451.87,0.5,3,437.03304
it's,456.18436,456.42328,19.97312000000005,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,37,0,it's with as i could because as as i calculate my expenses and my,456.18436,461.3829,0.0,14,454.02718000000004
with,456.42328,456.92328,0.2389199999999505,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,37,0,it's with as i could because as as i calculate my expenses and my,456.18436,461.3829,0.0,14,454.02718000000004
as,457.06036,457.21964,0.6370800000000258,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,37,0,it's with as i could because as as i calculate my expenses and my,456.18436,461.3829,0.0,14,454.02718000000004
i,457.2993,457.53818,0.2389400000000137,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,37,0,it's with as i could because as as i calculate my expenses and my,456.18436,461.3829,0.0,14,454.02718000000004
could,457.53818,457.85672,0.2388799999999946,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,37,0,it's with as i could because as as i calculate my expenses and my,456.18436,461.3829,0.0,14,454.02718000000004
because,457.85672,458.2549,0.3185399999999845,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,37,0,it's with as i could because as as i calculate my expenses and my,456.18436,461.3829,0.0,14,454.02718000000004
