groupId,playerId,AwarenessMonitoringGrowth_aggregated_normGrowthMindset,AwarenessMonitoringGrowth_aggregated_normSelfAwareness,AwarenessMonitoringGrowth_aggregated_normSelfMonitoring,AwarenessMonitoringGrowth_aggregated_rawGrowthMindset,AwarenessMonitoringGrowth_aggregated_rawSelfAwareness,AwarenessMonitoringGrowth_aggregated_rawSelfMonitoring,AwarenessMonitoringGrowth_raw_canAdjust,AwarenessMonitoringGrowth_raw_emotionalIntuition,AwarenessMonitoringGrowth_raw_fixedIntelligence,AwarenessMonitoringGrowth_raw_goingOnAroundMe,AwarenessMonitoringGrowth_raw_innermostThoughts,AwarenessMonitoringGrowth_raw_onlyLearnNewThings,AwarenessMonitoringGrowth_raw_othersThinkOfMe,AwarenessMonitoringGrowth_raw_tellInappropriate,AwarenessMonitoringGrowth_raw_troubleChanging,AwarenessMonitoringGrowth_time_seconds,CulturalConflictNorms_aggregated_normConflictOpenness,CulturalConflictNorms_aggregated_rawConflictOpenness,CulturalConflictNorms_raw_avoidConflict,CulturalConflictNorms_raw_conflictIsDetrimental,CulturalConflictNorms_raw_differencesAvoided,CulturalConflictNorms_raw_disagreementsEncouraged,CulturalConflictNorms_raw_emotionAccepted,CulturalConflictNorms_raw_openConflict,CulturalConflictNorms_raw_resolveImmediately,CulturalConflictNorms_time_seconds,TIPI_aggregated_normAgreeableness,TIPI_aggregated_normConscientiousness,TIPI_aggregated_normEmotionalStability,TIPI_aggregated_normExtroversion,TIPI_aggregated_normOpennessToExperience,TIPI_aggregated_rawAgreeableness,TIPI_aggregated_rawConscientiousness,TIPI_aggregated_rawEmotionalStability,TIPI_aggregated_rawExtroversion,TIPI_aggregated_rawOpennessToExperience,TIPI_raw_anxiety,TIPI_raw_calmness,TIPI_raw_carelessness,TIPI_raw_conventionality,TIPI_raw_criticalness,TIPI_raw_dependability,TIPI_raw_extroversion,TIPI_raw_openness,TIPI_raw_quietness,TIPI_raw_sympathy,TIPI_time_seconds,deal_sheet_agreement_binary,deal_sheet_deal_price,deal_sheet_return_fund_binary,deal_sheet_special_terms,deal_sheet_trip_binary,demographics,demographics_birth_year,demographics_country_reside,demographics_education_UK,demographics_education_US,demographics_employment_status,demographics_english_spoken,demographics_english_written,demographics_ethnicity_UK,demographics_gender,demographics_gender_other,demographics_income_UK,demographics_income_US,demographics_language_primary,demographics_latin_US,demographics_marital_status,demographics_race_US,post_negotiation_conflict_1,post_negotiation_conflict_2,post_negotiation_conflict_3,post_negotiation_conflict_4,post_negotiation_decision_leadership_1,post_negotiation_decision_leadership_2,post_negotiation_goal_similarity,post_negotiation_open_ended_feedback,post_negotiation_partner_competent,post_negotiation_partner_liked,post_negotiation_partner_tension,post_negotiation_viability_1,post_negotiation_viability_2,pre_negotiation_strategy,pre_negotiation_target_price,role
01HVPD44DY69RWV49PQ7N2KJ0Q,01HVPCRV7M5BGQ8TD5N5YJADBV,0.333,0.667,0.667,3.000,5.000,5.000,5,5,3,5,5,3,5,5,3,45.48,0.571,4.429,3,3,3,3,5,3,3,28.126,0.833,0.667,0.417,0.417,0.500,6.000,5.000,3.500,3.500,4.000,5,4,3,5,3,5,4,5,5,7,60.253,Yes,"275,000",Yes,"Upon return, I would receive university professor housing as well as a salary raise or starting bonus that would amount to approximately 90 k in compensation to help me get back on my feet at the current university. ",Yes,,2005,United States,,4,A student,5,5,,female,,,"$30,000-$39,999",English,No,Single Never Married,"['White', 'Black or African-American']",4,3,4,4,3,4,4,we came to a conclusion that worked around total price to make it work for us,6,6,6,5,4,"My opening bid will be 420 k because of the quality of my research as well as the fact that if I were to take the longer route, I could probably get more selling privately. I really love the university and the lab though and would rather sell something I've worked so hard on my whole life to them, so I am willing to negotiate. ","370,000",Star Scientist
01HVPD44DY69RWV49PQ7N2KJ0Q,01HVPCWJQ256E5ANJEFD02GE5W,0.500,0.611,0.750,4.000,4.667,5.500,6,5,4,5,6,4,3,6,3,43.034,0.643,4.857,2,3,2,5,3,6,5,36.292,0.417,0.833,0.667,0.167,0.500,3.500,6.000,5.000,2.000,4.000,3,5,2,4,5,6,2,4,6,4,42.259,Yes,"275,000 ",Yes,"275,000 total price plus university housing for professor and a salary raise",Yes,,2005,United States,,4,A student,4,4,,male,,,"$20,000-$29,999",English,,Single Never Married,['Black or African-American'],7,5,1,1,3,4,5,"I Had came in lying about my price limit, hoping to be able to negotiate and dwindle it down. But the strategy backfired with me having to come clean, which wasn't ideal but we still came to an understanding.",6,6,2,6,4,"I plan to be personable and come from a point of understanding, starting at 150,000","1500,000",Provost
01HVPDJQW24XZVS9NB8942RPM1,01HVPD35KPBWEDHD1EZ0RVXRVX,0.167,0.667,0.708,2.000,5.000,5.250,6,6,2,6,6,2,3,6,5,94.038,0.595,4.571,5,3,1,5,4,4,4,60.968,0.833,0.583,0.750,0.833,0.917,6.000,4.500,5.500,6.000,6.500,3,6,5,1,2,6,6,6,2,6,66.874,Yes,270000,,"Monday, Wednesday, Max of three weeks of time of leave ",,,2004,United States,,3,A student,5,5,,male,,,"Less than $10,000",English,,Single Never Married,['Black or African-American'],7,7,3,1,5,3,3,"The negotiations were definitely a struggle, the opening bid was not very high and instead of me working my way down to the price I wanted it was an uphill battle, and I had to negotiate a higher price than the starting offer.",7,7,2,5,7,"Open with more than what I actually need, then proceed o explain my credentials and  my need for the money and potential ",35500,Star Scientist
01HVPDJQW24XZVS9NB8942RPM1,01HVPCRSB32JP632EA7S0KGF0T,0.417,0.778,0.875,3.500,5.667,6.250,7,6,3,6,6,4,5,6,2,62.599,0.643,4.857,1,3,2,5,4,5,6,68.536,0.417,0.833,0.583,0.750,1.000,3.500,6.000,4.500,5.500,7.000,5,6,2,1,7,6,6,7,3,6,79.905,Yes,"270,000",,"Fully paid research
No more than 1 month off
",No,,2005,United States,,4,A student,5,5,,female,,,"$75,000-$99,999",English,Yes,Single Never Married,['Black or African-American'],7,5,2,5,2,5,3,,6,6,5,6,7,"Open with 180,000
Other options: Pay full 275,000 and offer free research","250,000",Provost
01HVPFV35N6EDTKYQAH0BYRCQN,01HVPDD2QMCBFTBJSKYMVVH8P4,0.333,0.722,0.625,3.000,5.333,4.750,5,6,3,5,5,3,6,5,5,39.4,0.500,4.000,4,4,2,3,2,4,3,42.504,0.667,0.417,0.667,0.750,0.750,5.000,3.500,5.000,5.500,5.500,3,5,6,2,4,5,6,5,3,6,39.528,Yes,"275,000",Yes,"21months of sabbatical, 100,000 of return fund, 6 month full paid salary (10,000/month?). ",Yes,,2004,United States,,4,A student,3,4,,female,,,"$30,000-$39,999",Chinese,No,Single Never Married,['Asian'],6,6,2,6,7,4,6,"I really like the negotiation because he is willing to take parts, I don't have any negotiation experience and I enjoy this study.",7,7,4,7,7,"- the value of my research
- I have other options open
- someone around me sold it for 400000+
- I have done better work than them
- I need 21 weeks away time from working for the university
","400,000",Star Scientist
01HVPFV35N6EDTKYQAH0BYRCQN,01HVPFNDN0FWVYT7793P4AZ7B9,0.167,0.611,0.833,2.000,4.667,6.000,5,6,2,7,6,2,1,7,2,29.229,0.571,4.429,1,7,1,6,2,7,7,31.17,1.000,1.000,1.000,0.917,1.000,7.000,7.000,7.000,6.500,7.000,1,7,1,1,1,7,7,7,2,7,25.044,Yes,275000 plus a 100000 return fund,Yes,the return fund,Yes,,1957,United States,,6,Self-employed,5,5,,male,,,"$150,000 or more",English,No,Married or Domestic Partnership,['White'],6,6,1,1,1,2,7,"The star scientist is working on some truly groundbreaking cancer research which would greatly enhance het reputation, and ours. And she's agreed to return to the university, happily.",7,7,5,7,7,"We respect you and your work. We would like you to return after your sabbatical. I would like to offer you $90,000 for your share of our IP portfolio.",90000,Provost
01HVPCQ34ET25Y3JA8DTAECYHX,01HVPCH7D0ZAP1NJHC7Z0VWS1H,0.167,0.833,0.958,2.000,6.000,6.750,7,7,2,7,7,2,4,6,1,27.785,0.429,3.571,3,5,3,2,2,5,5,71.628,1.000,1.000,1.000,0.667,0.833,7.000,7.000,7.000,5.000,6.000,1,7,1,2,1,7,5,6,3,7,29.441,Yes,"$275,000",Yes,21 month long venture,Yes,,2004,United States,,4,A student,5,5,,female,,,"$100,000-$149,999",English,No,Single Never Married,['White'],6,7,1,1,2,4,7,"Very pleasant and coherent experience.
",7,7,1,7,6,"Argue that professors usually get $10,000/month paid salary leave for six months, meaning that is $60,000. Need $35,000 for food/clothes, $50,000 for crew, and $25,000 for boat repairs, and $95,000 return fun","280,000",Star Scientist
01HVPCQ34ET25Y3JA8DTAECYHX,01HVPCK1H6VYBNJKKWZ3A13M94,0.333,0.667,0.750,3.000,5.000,5.500,6,5,3,6,6,3,3,5,2,17.745,0.405,3.429,5,5,3,3,3,5,6,18.238,0.833,0.833,0.833,0.417,0.583,6.000,6.000,6.000,3.500,4.500,2,6,2,4,1,6,4,5,5,5,19.162,Yes,275000,Yes,"21 month sabbatical is approved, 6 months paid",Yes,,2002,United States,,3,A student,5,5,,male,,,"$30,000-$39,999",English,No,Single Never Married,['Asian'],3,5,2,2,6,6,3,"The researcher had more information about the nature of their trip and desired sabbatical than I did, which put me on the backfoot, as I did not know about a boat or a return fund. From my end, I wanted to be transparent and I laid out the provost's red lines hoping for the other to reciprocate. I did not think that fully was reciprocated, but we both had mutual agreement over payment and duration that fit our structural red lines.",6,5,3,5,4,"My strategy is to recognize what the professor's must haves are, like why does he want a sabattical, does he want to keep on teaching. I hope that we can establish trust so we can both explain what our must haves and red lines are, so we can find an agreement in those boundaries. If I cannot achieve a deal, then it is clear that the principles of the university are greater than 1 scientist.","200,000",Provost
01HVPD0QTQ284WQR0K1MBEGECB,01HVPCMJ6AD4MZR436TE0VKWP7,0.583,0.556,0.750,4.500,4.333,5.500,5,6,5,5,4,4,4,6,3,55.918,0.524,4.143,4,2,3,3,5,2,4,54.54,0.833,0.417,0.500,0.833,0.667,6.000,3.500,4.000,6.000,5.000,5,5,4,3,2,3,6,5,2,6,54.821,No,0,Yes,0,Yes,,1982,United States,,5,Employed for wages,4,4,,female,,,"$50,000-$74,999",English,No,Single Never Married,['Black or African-American'],6,3,1,4,5,7,4,I felt like we were at a stand still ,7,6,1,5,5,ask for 700000 then get them to go to at least 500000,550000,Star Scientist
01HVPD0QTQ284WQR0K1MBEGECB,01HVPCNQPRDJ9Y1G7X7KBYF80H,0.667,0.444,0.667,5.000,3.667,5.000,5,5,5,5,3,5,3,5,3,18.477,0.452,3.714,5,5,3,3,2,5,3,27.203,0.333,0.333,0.583,0.333,0.833,3.000,3.000,4.500,3.000,6.000,5,6,5,1,5,3,3,5,5,3,70.051,No,275000,No,no,No,,2002,United States,,4,A student,5,5,,male,,,"$150,000 or more",English,No,Single Never Married,['Asian'],7,6,1,2,4,6,5,I enjoyed the experience because the person I negotiated with was likable and I was able to be very transparent with her.,5,5,3,5,5,Opening price 110K for 30%,200K,Provost
01HVPCY7F241ARRYV5G8D7RD85,01HVPCSJM4XX0YA2XR2M394WMY,0.167,0.444,0.750,2.000,3.667,5.500,5,6,2,5,4,2,2,5,2,26.46,0.333,3.000,6,5,6,2,3,4,3,24.716,0.500,0.917,0.417,0.333,0.583,4.000,6.500,3.500,3.000,4.500,4,3,1,4,2,6,2,5,4,2,29.19,Yes,"250,000",No,"paid time 6 months, and 12 month sabbatical ",Yes,,2004,United States,,4,A student,5,5,,female,,,"$150,000 or more",English,No,Single Never Married,['White'],2,4,1,2,5,3,1,I enjoyed the experience however it was stressful when she asked for a much higher price than I was able to give so I could not even bargin for her to go lower than what I could offer. She also argued why she was an asset to the university which I could not disagree with. ,7,5,5,4,5,My plan is to ask first what my oponent wants out of the deal to begin with that way I can see what I am working with and how I will start the negociation. I will try to bring them down from there. ,"100,000",Provost
01HVPCY7F241ARRYV5G8D7RD85,01HVPCPE8YYQCZP4FC3WM9N2HM,0.250,0.833,0.708,2.500,6.000,5.250,5,5,3,7,5,2,6,6,3,24.993,0.452,3.714,5,1,6,3,3,2,2,36.406,0.750,0.583,0.750,0.583,0.667,5.500,4.500,5.500,4.500,5.000,3,6,1,2,3,2,5,4,4,6,22.672,Yes,"250,000",Yes,"The provost will only ensure a 6-month paid sabbatical, with any additional time taken off having to be covered by the applicant.",No,,2004,United States,,4,Employed for wages,5,5,,female,,,"$100,000-$149,999",English,Yes,Single Never Married,['Black or African-American'],7,4,1,1,6,6,4,"It wasn't a complete negotiation as I feel the other counterpart did stay pretty firm on their given guidelines, but we were able to reach a semi-middle ground/compromise",7,6,1,7,4,"Opening bid: I'm not sure how much of a lowball is optimal to target. I plan to focus on securing the amount owed for the boat deposit (250k euro) and the amount required for the return fund (95k) as the starting/most important fund to ask for

Outside options: The presumed outside option would be to pivot and attempt to sell the patent to an outside firm investor (IP investing group), however, it is not the most optimal as it's likely to be a lengthier process with a smaller down payment and less certainty.",355000,Star Scientist
01HVPCTD4RP9SYFV37K16SGFTA,01HVPCNV163VZVNV3FKKA3ZKS7,0.583,0.556,0.542,4.500,4.333,4.250,4,4,4,4,5,5,4,4,3,10.446,0.524,4.143,5,2,3,3,5,4,5,14.351,0.583,0.667,0.583,0.583,0.583,4.500,5.000,4.500,4.500,4.500,5,6,3,4,4,5,4,5,3,5,16.36,Yes,400000,No,-signing a non-compete and promising to return to the company,Yes,,2004,United States,,4,A student,5,5,,female,,,"$30,000-$39,999",English,No,Single Never Married,['American Indian or Alaska Native'],7,6,2,2,7,5,2,"I had little experience negotiating before, so I felt a little overwhelmed and shy in the space. My partner definitely knows a lot more about the topic.",2,3,6,3,5,"6 months sabattical with a 100,000 buy out","100,000",Provost
01HVPCTD4RP9SYFV37K16SGFTA,01HVPCJR7JJWKS8W3D4QGKC577,0.333,0.444,0.417,3.000,3.667,3.500,3,4,2,4,3,4,4,5,6,37.648,0.548,4.286,3,3,3,5,2,4,4,23.399,0.500,0.417,0.583,0.750,0.583,4.000,3.500,4.500,5.500,4.500,4,5,5,4,4,4,6,5,3,4,31.426,Yes,400000,Yes,Signing a non-compete and returning to the university,Yes,,1995,United States,,7,A student,5,5,,male,,,"$10,000-$19,999",Hindi,No,Single Never Married,['Asian'],6,5,4,4,2,3,4,I think it was a nice conversation with the negotiation working towards a better deal for both,5,6,4,3,6,"I will tell them that my colleague has bagged $400,000 for a patent which is less valuable. I will come back stronger and get more involved in the research and will be able to teach and mentor students.
I will go to anot",500000,Star Scientist
01HVPCQF7W5T84D32CCV6434FP,01HVPCH9Q25F2WA7FWNGFWV2F7,0.833,0.722,0.458,6.000,5.333,3.750,5,4,5,4,5,7,7,4,6,7.604,0.524,4.143,6,4,4,5,3,7,4,7.618,0.583,0.500,0.750,0.583,0.417,4.500,4.000,5.500,4.500,3.500,4,7,6,7,6,6,7,6,6,7,15.547,Yes,"200,000",Yes,"21 month off, 6 months paid, trip and research happening, return fund, 100% of the IP patent",Yes,,2002,United States,,4,A student,5,5,,female,,,"$100,000-$149,999",English,,Single Never Married,['White'],7,5,2,4,5,5,6,really int,7,7,2,7,6,"I plan to use this for negotiation because it's the upper bound. I realize that we have a very important patent and very less to lose if we don't sell it. Therefore, we will stick to our advantage.","110,000",Provost
01HVPCQF7W5T84D32CCV6434FP,01HVPCG9N0CY7Q5R2FPZZZYFAR,0.667,0.556,0.542,5.000,4.333,4.250,5,2,3,6,6,7,1,5,3,37.666,0.286,2.714,6,3,3,1,2,1,5,36.657,0.583,0.417,0.667,0.833,0.667,4.500,3.500,5.000,6.000,5.000,5,7,6,5,6,5,7,7,3,7,29.777,Yes,"200,000",Yes,"21-month sabbatical, with a return fund. I will have a placement at the university for sure when I return",No,,2003,United States,,4,A student,5,5,,female,,,"$100,000-$149,999",English,No,Single Never Married,"['White', 'Asian']",5,6,1,1,5,3,7,"One of the partners did not turn their camera on, but the other kept their end of the deal. I did not obtain all of the money, but I did get most of it. ",7,7,1,7,7,I plan on opening a bit higher and asking for more. I will tell them that I have groundbreaking research that they would want to buy and it would be profitable for them to buy my patent. ,"500,000",Star Scientist
01HVPD27S4M32Q56PTPVY50WH1,01HVPCYJCKTTYRSDXWT6DHSJZW,0.083,0.778,0.958,1.500,5.667,6.750,6,7,1,6,6,2,5,7,1,23.503,0.476,3.857,3,3,5,3,3,2,2,22.064,0.583,0.500,1.000,0.500,0.750,4.500,4.000,7.000,4.000,5.500,1,7,5,3,3,5,4,6,4,4,39.914,No,N/A,No,N/A,No,,2004,United States,,6,A student,5,5,,male,,,"$75,000-$99,999",English,No,Single Never Married,['Asian'],7,6,1,1,2,5,7,This was great! Thanks for the opportunity.,7,7,1,6,7,"My opening bid will be $500,000 as the costs were estimated to be on the more optimistic side so I would like to have leeway for further personal expenses and the creation of an emergency fund when I am abroad. Furthermore, one of my peers recently sold their patent (which is universally considered as a lesser patent than mine in the world of academia) for $400,000","My target price is 450,000.",Star Scientist
01HVPD27S4M32Q56PTPVY50WH1,01HVPCR26S6K8A0NEYG32JXEAB,0.333,0.667,0.792,3.000,5.000,5.750,6,5,3,6,6,3,3,6,2,54.778,0.619,4.714,3,3,3,3,6,5,4,33.189,0.750,0.833,0.750,0.333,0.667,5.500,6.000,5.500,3.000,5.000,2,5,2,3,3,6,3,5,5,6,34.706,No,na,No,going to board for feedback,No,,1979,United States,,6,Employed for wages,5,5,,male,,,"$100,000-$149,999",English,No,Married or Domestic Partnership,['White'],6,4,4,4,4,5,5,"It was a little intimidating making such a big decision for this person. A lot of information to take in and make a quick turn on as well. But overall I'm glad I could help with the study info. 
",7,7,5,4,4,"open 80000
",90000,Provost
01HVPCTV66ZZ276Z7NT0EMG8XJ,01HVPCN6H0F7HXVJ9480ZGJH0W,0.333,0.778,0.833,3.000,5.667,6.000,5,6,5,5,5,1,7,6,1,25.557,0.381,3.286,6,5,3,1,6,4,6,39.969,0.667,0.667,0.583,0.667,0.583,5.000,5.000,4.500,5.000,4.500,4,5,3,4,4,5,5,5,3,6,25.82,Yes,"200,000",No,"we sold shares at 200,000 
21 months of sabbatical, 6 months paid leave
must return to research AND teach after sabbatical ",Yes,,2004,United States,,4,A student,5,5,,female,,,"$150,000 or more",English,No,Single Never Married,['Black or African-American'],6,2,1,1,6,6,6,I enjoyed this exercise! I liked how we were given higher stakes. ,7,7,2,7,7,"opening bid: 175k for 100% of shares
want them to return
and be happy
talking about sabbatical
leave without pay as a viable option
buying out shares gives money to live comfortably
take this offer and then return
you LIKE teaching as wellas researching",200k,Provost
01HVPCTV66ZZ276Z7NT0EMG8XJ,01HVPCGGSVGWFKW310GBVNEXBE,0.583,0.889,0.750,4.500,6.333,5.500,5,6,4,7,6,5,6,6,3,53.477,0.500,4.000,7,1,5,2,6,2,1,30.984,0.500,0.417,0.417,0.500,0.500,4.000,3.500,3.500,4.000,4.000,6,5,5,6,5,4,4,6,4,5,37.013,Yes,"200,000",No,"21 months of Sabbatical, with 6 months of full salary
Must return to university as a researcher and a professor after sabbatical",Yes,,2003,United States,,3,A student,5,5,,female,,,"$75,000-$99,999",English,No,Single Never Married,['Asian'],6,5,2,2,6,5,3,It was an enriching experience but I did not perform as well as I hoped to do so.,6,6,6,6,6,"Remind Provost of the work I have done for the past 10 years, how long I have served and remained dedicated to the University and the research I have done
Mention health concerns by doctor and hopes to broaden my world view and regain creativity through travel and time at the Institute
Reassure him of my return","400,000",Star Scientist
01HVPCYMPM5AE2YM56WWANWRVC,01HVPCMGY7D483YSGS2JZRC00J,0.167,0.389,0.583,2.000,3.333,4.500,5,5,2,5,3,2,2,5,5,32.873,0.262,2.571,5,5,6,2,1,2,3,47.764,0.583,0.500,0.500,0.667,0.500,4.500,4.000,4.000,5.000,4.000,4,4,5,3,3,5,5,3,3,4,103.365,Yes,"110,000K",Yes,"12 month sabbatical 
Yes there is a refund
110,000K
",Yes,,1994,United States,,7,A student,5,5,,female,,,"Less than $10,000",English,No,Single Never Married,['Asian'],7,5,2,2,4,6,3,"It was interesting. I think we were both confused at times. It feels like we made different sacrifices - she sacrificed the monetary amount, while I sacrificed 12 month sabbatical.",6,6,3,6,6,"I cannot pay more than 110,000. I am going to start low and see what happens! I've heard this is the best way to do things because people will tend to push for more.","70,000",Provost
01HVPCYMPM5AE2YM56WWANWRVC,01HVPCMYRE6D1TYKZT2NNYXC49,0.500,0.778,0.792,4.000,5.667,5.750,6,5,5,6,6,3,5,7,3,41.548,0.548,4.286,4,5,3,3,6,4,3,26.926,0.833,0.583,0.667,0.667,0.750,6.000,4.500,5.000,5.000,5.500,3,5,2,3,2,3,6,6,4,6,32.153,Yes,110k,Yes,110k as a return fund. 12 months away.,No,,2000,United States,,6,A student,4,3,,female,,,"$30,000-$39,999",Chinese,No,Single Never Married,['Asian'],7,5,1,1,5,2,6,"It's a good experience. We are holding our baseline in the negotiation, but not put personal emotions in it. The conversation was understandable and peaceful. ",7,6,1,7,7,"Name what I achieved and the work I've done for the lab as a researcher, the importance of my physical and mental health, I would be able to work longer and more effective after the break. Also, the 9 mos to work in another institute is a way for me to self-develop.",400000,Star Scientist
